2023-06-21 14:47:53[ INFO ]>>deleteUserById测试：存在的用户被删除，deleteUserById方法测试成功
2023-06-21 14:50:50[ INFO ]>>insert用户插入测试成功
2023-06-21 14:50:50[ INFO ]>>selectUserInfo测试：错误用户不能登陆，selectUserInfo方法测试成功
2023-06-21 14:50:50[ INFO ]>>selectUserInfo测试：正确用户可以登陆，selectUserInfo方法测试成功
2023-06-21 14:50:50[ INFO ]>>queryUserList用户列表查询测试成功
2023-06-21 14:50:51[ INFO ]>>deleteUserById测试：不存在的用户不能被删除，deleteUserById方法测试成功
2023-06-21 14:50:51[ INFO ]>>deleteUserById测试：存在的用户被删除，deleteUserById方法测试成功
2023-06-21 14:51:13[ INFO ]>>insert项目插入测试成功
2023-06-21 14:51:13[ INFO ]>>modifyProjectById项目修改测试成功
2023-06-21 14:51:13[ INFO ]>>queryProjectList用户列表查询测试成功
2023-06-21 14:51:13[ INFO ]>queryProjectList可以搜索到存在的项目，按名称搜索功能成功
2023-06-21 14:51:14[ INFO ]>>deleteProjectById：存在的项目能被删除，deleteUserById方法测试成功
2023-06-21 14:51:14[ INFO ]>>deleteProjectById：不存在的项目不能被删除，deleteUserById方法测试成功
2023-06-21 14:51:35[ INFO ]>>insert项目插入测试成功
2023-06-21 14:51:50[ INFO ]>>modifyProjectById项目修改测试成功
2023-06-21 14:52:11[ INFO ]>>queryProjectList用户列表查询测试成功
2023-06-21 14:52:11[ INFO ]>queryProjectList可以搜索到存在的项目，按名称搜索功能成功
2023-06-21 14:52:39[ INFO ]>>deleteProjectById：存在的项目能被删除，deleteUserById方法测试成功
2023-06-21 14:52:39[ INFO ]>>deleteProjectById：不存在的项目不能被删除，deleteUserById方法测试成功
2023-06-21 14:53:14[ INFO ]>>insert用户插入测试成功
2023-06-21 14:53:25[ INFO ]>>selectUserInfo测试：错误用户不能登陆，selectUserInfo方法测试成功
2023-06-21 14:53:25[ INFO ]>>selectUserInfo测试：正确用户可以登陆，selectUserInfo方法测试成功
2023-06-21 14:53:50[ INFO ]>>queryUserList用户列表查询测试成功
2023-06-21 14:54:06[ INFO ]>>deleteUserById测试：不存在的用户不能被删除，deleteUserById方法测试成功
2023-06-21 14:54:06[ INFO ]>>deleteUserById测试：存在的用户被删除，deleteUserById方法测试成功
2023-06-21 15:14:21[ INFO ]>>insert用户插入测试成功
2023-06-21 15:14:21[ INFO ]>>selectUserInfo测试：错误用户不能登陆，selectUserInfo方法测试成功
2023-06-21 15:14:22[ INFO ]>>selectUserInfo测试：正确用户可以登陆，selectUserInfo方法测试成功
2023-06-21 15:14:22[ INFO ]>>queryUserList用户列表查询测试成功
2023-06-21 15:14:22[ INFO ]>>deleteUserById测试：不存在的用户不能被删除，deleteUserById方法测试成功
2023-06-21 15:14:22[ INFO ]>>deleteUserById测试：存在的用户被删除，deleteUserById方法测试成功
2023-06-21 15:14:39[ INFO ]>>insert项目插入测试成功
2023-06-21 15:14:39[ INFO ]>>modifyProjectById项目修改测试成功
2023-06-21 15:14:40[ INFO ]>>queryProjectList用户列表查询测试成功
2023-06-21 15:14:40[ INFO ]>queryProjectList可以搜索到存在的项目，按名称搜索功能成功
2023-06-21 15:14:40[ INFO ]>>deleteProjectById：存在的项目能被删除，deleteUserById方法测试成功
2023-06-21 15:14:40[ INFO ]>>deleteProjectById：不存在的项目不能被删除，deleteUserById方法测试成功
